Year,Value,Source,Notes,ISO3,Country,Item
1991,5.60083389272469,733,"6495,6432",LCA,Saint Lucia,Financial intermediation services indirectly measured (FISIM)
1991,441.887433999841,733,"6432,6495",TTO,Trinidad and Tobago,Manufacturing
1991,124.598478248703,733,"6432,6495",BLZ,Belize,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,29.9827135570623,733,"6432,6495",GRD,Grenada,Construction
1991,3.62631774576289,733,"6432,6495",KNA,Saint Kitts and Nevis,Financial intermediation services indirectly measured (FISIM)
1991,320.696988003113,733,"6432,6495",DOM,Dominican Republic,"Electricity, gas and water supply"
1991,35.8122282920926,733,"6432,6495",GUY,Guyana,"Financial intermediation, real estate, renting and business activities"
1991,35.2391446557767,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting, forestry and fishing"
1991,-13.1149,733,"6432,6495",BLZ,Belize,Statistical discrepancy of GDP by economic activity
1991,6.4842644330803,733,"6432,6495",ATG,Antigua and Barbuda,"Agriculture, hunting and forestry"
1991,1597.78569533972,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting and forestry"
1991,3281.66059780407,733,"6432,6495",CUB,Cuba,Construction
1991,58.1992287917738,733,"6432,6495",BRB,Barbados,"Electricity, gas and water supply"
1991,184.67588838832,733,"6432,6495",GUY,Guyana,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,61.638733453471,733,"6432,6495",LCA,Saint Lucia,Construction
1991,80.311705142188,733,"6432,6495",LCA,Saint Lucia,Taxes on products less subsidies on products
1991,2580.74062782141,733,"6432,6495",TTO,Trinidad and Tobago,Mining and quarrying
1991,217.039186421371,733,"6432,6495",BHS,Bahamas,Manufacturing
1991,35.4104243572117,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting and forestry"
1991,4351.6205,733,"6432,6495",HTI,Haiti,Statistical discrepancy of GDP by economic activity
1991,272.4894,733,"6432,6495",BHS,Bahamas,Statistical discrepancy of GDP by economic activity
1991,279.473332063946,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Total value added
1991,18.7322724969937,733,"6432,6495",KNA,Saint Kitts and Nevis,"Transport, storage and communications"
1991,2736.03594199946,733,"6432,6495",DOM,Dominican Republic,"Financial intermediation, real estate, renting and business activities"
1991,542.863084866527,733,"6432,6495",ATG,Antigua and Barbuda,Total value added
1991,8155.06071199548,733,"6432,6495",JAM,Jamaica,Total value added
1991,506.279639401932,733,"6432,6495",JAM,Jamaica,"Transport, storage and communications"
1991,264.06382320678,733,"6432,6495",DMA,Dominica,Gross domestic product (GDP)
1991,66.4476013782717,733,"6432,6495",DMA,Dominica,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,34539.0062178833,733,"6432,6495",CUB,Cuba,Total value added
1991,4.6305,733,"6432,6495",BRB,Barbados,Mining and quarrying
1991,707.002986108861,733,"6432,6495",DOM,Dominican Republic,"Transport, storage and communications"
1991,90.0525142050683,733,"6432,6495",DOM,Dominican Republic,Financial intermediation services indirectly measured (FISIM)
1991,1.51547339339217,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Fishing
1991,355.288132911392,733,"6432,6495",BRB,Barbados,Manufacturing
1991,1552.8097,733,"6432,6495",JAM,Jamaica,Statistical discrepancy of GDP by economic activity
1991,845.020442156806,733,"6432,6495",GUY,Guyana,Gross domestic product (GDP)
1991,0.683815288945521,733,"6432,6495",KNA,Saint Kitts and Nevis,Mining and quarrying
1991,1059.11596696856,733,"6432,6495",BHS,Bahamas,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,1168.1126540289,733,"6432,6495",BHS,Bahamas,"Financial intermediation, real estate, renting and business activities"
1991,663.371251450495,733,"6432,6495",LCA,Saint Lucia,Gross domestic product (GDP)
1991,0.600189942624643,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Mining and quarrying
1991,155.894115913025,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting, forestry and fishing"
1991,14.3332,733,"6432,6495",ATG,Antigua and Barbuda,Statistical discrepancy of GDP by economic activity
1991,13.3976033086117,733,"6432,6495",DMA,Dominica,Manufacturing
1991,78.8697952254346,733,"6432,6495",GRD,Grenada,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,48.1198169604921,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,1884.03640650936,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,41.3131591704964,733,"6432,6495",GRD,Grenada,"Agriculture, hunting, forestry and fishing"
1991,2419.83240993289,733,"6432,6495",CUB,Cuba,"Agriculture, hunting, forestry and fishing"
1991,257.867383119617,733,"6432,6495",SUR,Suriname,"Agriculture, hunting, forestry and fishing"
1991,27.5379680189356,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Manufacturing
1991,432.746465019557,733,"6432,6495",CUB,Cuba,"Electricity, gas and water supply"
1991,330.366493122174,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Gross domestic product (GDP)
1991,8.3333,733,"6432,6495",KNA,Saint Kitts and Nevis,Statistical discrepancy of GDP by economic activity
1991,41.941726744468,733,"6432,6495",DMA,Dominica,"Financial intermediation, real estate, renting and business activities"
1991,36.7007022676104,733,"6432,6495",GRD,Grenada,"Agriculture, hunting and forestry"
1991,107.343680086946,733,"6432,6495",TTO,Trinidad and Tobago,"Agriculture, hunting, forestry and fishing"
1991,282.305326540065,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, and repair of goods"
1991,76.0875588881527,733,"6432,6495",ATG,Antigua and Barbuda,Taxes on products less subsidies on products
1991,4351.6205324001,733,"6432,6495",HTI,Haiti,Gross domestic product (GDP)
1991,26.111516571898,733,"6432,6495",DMA,Dominica,Taxes on products less subsidies on products
1991,73.6450097847358,733,"6432,6495",BRB,Barbados,"Agriculture, hunting, forestry and fishing"
1991,1422.92877243675,733,"6432,6495",BHS,Bahamas,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,9.26081985023183,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Electricity, gas and water supply"
1991,69.5694972655338,733,"6432,6495",SUR,Suriname,Mining and quarrying
1991,1785.89002679239,733,"6432,6495",SUR,Suriname,Gross domestic product (GDP)
1991,815.777277590843,733,"6432,6495",JAM,Jamaica,Construction
1991,260.741929725244,733,"6432,6495",KNA,Saint Kitts and Nevis,Gross domestic product (GDP)
1991,42.8903193652205,733,"6495,6432",VCT,Saint Vincent and the Grenadines,Taxes on products less subsidies on products
1991,17.2856581719295,733,"6432,6495",KNA,Saint Kitts and Nevis,Manufacturing
1991,787.228713346339,733,"6432,6495",BRB,Barbados,"Financial intermediation, real estate, renting and business activities"
1991,1.26530340015857,733,"6432,6495",GRD,Grenada,Mining and quarrying
1991,10107.9507279865,733,"6432,6495",CUB,Cuba,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,52.4367831771605,733,"6432,6495",GUY,Guyana,Construction
1991,813.581376980633,733,"6432,6495",GUY,Guyana,Total value added
1991,22.0892526376482,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Construction
1991,13.6168710424189,733,"6432,6495",LCA,Saint Lucia,"Electricity, gas and water supply"
1991,1971.78619787826,733,"6432,6495",CUB,Cuba,"Financial intermediation, real estate, renting and business activities"
1991,694.018081073199,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,438.415275590551,733,"6432,6495",BRB,Barbados,Hotels and restaurants
1991,8.0028,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Statistical discrepancy of GDP by economic activity
1991,1597.78569533972,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting, forestry and fishing"
1991,639.784627065078,733,"6495,6432",JAM,Jamaica,"Agriculture, hunting, forestry and fishing"
1991,38.3832901680299,733,"6432,6495",LCA,Saint Lucia,Manufacturing
1991,323.788894286673,733,"6432,6495",SUR,Suriname,Manufacturing
1991,6.36005760566712,733,"6432,6495",ATG,Antigua and Barbuda,Financial intermediation services indirectly measured (FISIM)
1991,15798.4146437448,733,"6432,6495",DOM,Dominican Republic,Gross domestic product (GDP)
1991,365.376190302068,733,"6432,6495",GRD,Grenada,Gross domestic product (GDP)
1991,118.534944612286,733,"6432,6495",BRB,Barbados,Construction
1991,40.2035143025906,733,"6432,6495",KNA,Saint Kitts and Nevis,Construction
1991,9.87493286171365,733,"6432,6495",GRD,Grenada,"Electricity, gas and water supply"
1991,34.6663196008367,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,234.871111458918,733,"6432,6495",SUR,Suriname,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,24.4393826589447,733,"6432,6495",SUR,Suriname,"Electricity, gas and water supply"
1991,29.2120224637205,733,"6432,6495",ATG,Antigua and Barbuda,Post and telecommunications
1991,79.3981687270683,733,"6432,6495",ATG,Antigua and Barbuda,"Financial intermediation, real estate, renting and business activities"
1991,86.5666,733,"6432,6495",TTO,Trinidad and Tobago,Statistical discrepancy of GDP by economic activity
1991,1595.12555134325,733,"6432,6495",DOM,Dominican Republic,"Wholesale and retail trade, and repair of goods"
1991,93.6329287613444,733,"6432,6495",ATG,Antigua and Barbuda,Hotels and restaurants
1991,18.0271107015342,733,"6432,6495",BLZ,Belize,"Electricity, gas and water supply"
1991,1561.54004802118,733,"6432,6495",SUR,Suriname,Total value added
1991,2.48867394785404,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Financial intermediation services indirectly measured (FISIM)
1991,2922.89105901443,733,"6495,6432",DOM,Dominican Republic,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,28.3567822325637,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Wholesale and retail trade, and repair of goods"
1991,450.368340959227,733,"6432,6495",BRB,Barbados,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,7.44713373300609,733,"6432,6495",GRD,Grenada,Post and telecommunications
1991,973.660363507125,733,"6432,6495",DOM,Dominican Republic,Construction
1991,49.4963520746256,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,145.064721444441,733,"6432,6495",SUR,Suriname,"Financial intermediation, real estate, renting and business activities"
1991,216.049929560928,733,"6432,6495",JAM,Jamaica,"Electricity, gas and water supply"
1991,78.8817252842417,733,"6432,6495",ATG,Antigua and Barbuda,"Transport, storage and communications"
1991,83.9688494815389,733,"6432,6495",SUR,Suriname,Construction
1991,633.283891491865,733,"6432,6495",ATG,Antigua and Barbuda,Gross domestic product (GDP)
1991,93.4874705746678,733,"6432,6495",ATG,Antigua and Barbuda,"Wholesale and retail trade, and repair of goods"
1991,16.9211,733,"6432,6495",LCA,Saint Lucia,Statistical discrepancy of GDP by economic activity
1991,63.4454121103861,733,"6432,6495",LCA,Saint Lucia,"Agriculture, hunting, forestry and fishing"
1991,8.59212805269739,733,"6432,6495",DMA,Dominica,"Electricity, gas and water supply"
1991,55.352650301723,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1991,144.745241723498,733,"6432,6495",GUY,Guyana,"Agriculture, hunting, forestry and fishing"
1991,566.138456721857,733,"6432,6495",LCA,Saint Lucia,Total value added
1991,109.273190144335,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,312.750955351633,733,"6432,6495",JAM,Jamaica,Mining and quarrying
1991,67.9556025632891,733,"6432,6495",GUY,Guyana,"Transport, storage and communications"
1991,87.0458558683802,733,"6495,6432",GUY,Guyana,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,72.9454543048352,733,"6432,6495",DOM,Dominican Republic,Post and telecommunications
1991,54.6891151431902,733,"6432,6495",SUR,Suriname,"Transport, storage and communications"
1991,189.026185072965,733,"6432,6495",ATG,Antigua and Barbuda,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,189.041302263273,733,"6432,6495",CUB,Cuba,Mining and quarrying
1991,1145.994110288,733,"6432,6495",DOM,Dominican Republic,Transport and supporting and auxiliary activities
1991,6.57048513725111,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Hotels and restaurants
1991,1.47889406010491,733,"6432,6495",LCA,Saint Lucia,Mining and quarrying
1991,6929.51036467347,733,"6432,6495",TTO,Trinidad and Tobago,Total value added
1991,67.4054203253391,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Financial intermediation, real estate, renting and business activities"
1991,12.5824319127252,733,"6432,6495",ATG,Antigua and Barbuda,"Agriculture, hunting, forestry and fishing"
1991,40.1572438444532,733,"6432,6495",BLZ,Belize,"Transport, storage and communications"
1991,39.6161446130499,733,"6432,6495",GRD,Grenada,"Transport, storage and communications"
1991,6.00809370038039,733,"6432,6495",ATG,Antigua and Barbuda,Fishing
1991,224.35,733,"6432,6495",SUR,Suriname,Statistical discrepancy of GDP by economic activity
1991,14.9299782521411,733,"6432,6495",GRD,Grenada,Hotels and restaurants
1991,37.2006680830559,733,"6432,6495",GRD,Grenada,Transport and supporting and auxiliary activities
1991,87.0458558683802,733,"6432,6495",GUY,Guyana,"Wholesale and retail trade, and repair of goods"
1991,367.281093162327,733,"6432,6495",SUR,Suriname,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1991,29.8102406786839,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Transport, storage and communications"
