Country Name,CEPALStat ID,ISO,Indicator ID,Indicator Name
Barbados,219,BB,2172,Inbound tourism consumption as a percentage of exports of goods and services
Barbados,219,BB,2173,Inbound tourism consumption as a percentage of total current account credits
Barbados,219,BB,2174,Outbound tourism consumption as a percentage of the imports of goods
Barbados,219,BB,2175,Outbound tourism consumption as a percentage of the imports of services
Barbados,219,BB,2176,Outbound tourism consumption as a percentage of the imports of goods and services
Barbados,219,BB,2177,Outbound tourism consumption as a percentage of total current account debits
Barbados,219,BB,2178,Inbound tourism consumption as a percentage of remittances
Barbados,219,BB,2179,Nominal exchange rate
Barbados,219,BB,2181,Trade in Services
Barbados,219,BB,2182,Tasa de desempleo trimestral (CEPAL) (Translation in progress ...)
Barbados,219,BB,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
Barbados,219,BB,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
Barbados,219,BB,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Barbados,219,BB,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Barbados,219,BB,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Barbados,219,BB,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Barbados,219,BB,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Barbados,219,BB,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Barbados,219,BB,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Barbados,219,BB,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Barbados,219,BB,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Barbados,219,BB,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Barbados,219,BB,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Barbados,219,BB,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Barbados,219,BB,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Barbados,219,BB,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Barbados,219,BB,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Barbados,219,BB,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Barbados,219,BB,2260,Terrestrial and marine protected areas
Barbados,219,BB,2261,Terrestrial protected areas
Barbados,219,BB,2262,Protected marine areas
Barbados,219,BB,2265,Indice de percepciones de corrupción nuevo (Translation in progress ...)
Belize,220,BZ,5,Crude mortality rate
Belize,220,BZ,36,"Growth rate of the population, national and by urban and rural areas"
Belize,220,BZ,37,Total fertility rate
Belize,220,BZ,39,Crude birth rate
Belize,220,BZ,41,Maternal mortality ratio
Belize,220,BZ,43,Average number of inhabitants per physician
Belize,220,BZ,49,Migration rate
Belize,220,BZ,54,Hospital beds per inhabitant
Belize,220,BZ,55,Total expenditure on health as a percentage of gross domestic product
Belize,220,BZ,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Belize,220,BZ,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Belize,220,BZ,127,Unemployment rate (ECLAC)
Belize,220,BZ,154,"Occupied dwelling units, by type of facilities available, by urban and rural areas (CELADE)"
Belize,220,BZ,160,"Population living on less than 1 and 2 dollars per day, PPP values (World Bank)"
Belize,220,BZ,161,Poverty gap ratio (World Bank)
Belize,220,BZ,162,"Distribution of national income or consumption, by quintiles and deciles (World Bank)"
Belize,220,BZ,164,Proportion of population below minimum level of dietary energy consumption
Belize,220,BZ,167,Proportion of 1-year-old children immunized against measles
Belize,220,BZ,174,Prevalence rate associated with tuberculosis
Belize,220,BZ,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Belize,220,BZ,177,Proportion of births attended by skilled health personnel
Belize,220,BZ,178,Proportion of seats held by women in national parliament
Belize,220,BZ,179,Share of women in wage employment in the non-agricultural sector
Belize,220,BZ,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Belize,220,BZ,187,Infant mortality rate (IGME)
Belize,220,BZ,188,Under-five mortality rate (IGME)
Belize,220,BZ,224,Urban population living in slums
Belize,220,BZ,269,"Population in localities with 20,000 or more, and 100,000 or more inhabitants"
Belize,220,BZ,295,Population in the main metropolitan area
Belize,220,BZ,297,Population growth rate in the main metropolitan area
Belize,220,BZ,307,"Contraceptive prevalence rate among married women aged 15-49, any method"
Belize,220,BZ,357,Death rate associated with tuberculosis
Belize,220,BZ,364,Total fixed telephone lines subscribers
Belize,220,BZ,365,Consumer price index
Belize,220,BZ,391,"Average number of pupils per teacher, by level of education"
Belize,220,BZ,460,Public expenditure on education
Belize,220,BZ,465,"Occupied dwelling units, by type of tenancy, by urban and rural areas (CELADE)"
Belize,220,BZ,467,Physicians
Belize,220,BZ,468,Hospital beds
Belize,220,BZ,531,Internet users
Belize,220,BZ,534,Daily dietary energy consumption in kilocalories per person
Belize,220,BZ,578,Monthly exports and imports
Belize,220,BZ,740,Current account balance as a percentage of GDP
Belize,220,BZ,746,Total external debt as percentage of GDP
Belize,220,BZ,856,Nominal lending rate
Belize,220,BZ,857,Nominal deposit rate
Belize,220,BZ,861,Total external debt
Belize,220,BZ,862,"Money (M1), end of period"
Belize,220,BZ,869,"Broad liquidity (M3), end of period"
Belize,220,BZ,870,"Currency, end of period"
Belize,220,BZ,871,"Demand deposits, end of period"
Belize,220,BZ,1010,Prison population rate
Belize,220,BZ,1043,Total national port moves (TON)
Belize,220,BZ,1044,"Port moves, National total (TEU)"
Belize,220,BZ,1206,Monetary policy rate
Belize,220,BZ,1343,"Degree of Opennes of the Economy, at current prices"
Belize,220,BZ,1344,"Externa Debt, at currente prices"
Belize,220,BZ,1347,Executive power: percentage of women in ministerial cabinet positions
Belize,220,BZ,1379,HIV prevalence among population aged 15-49 years
Belize,220,BZ,1381,Fleets of National Flag (thousands of GT)
Belize,220,BZ,1382,Fleets of National Flag (thousands of DWT)
Belize,220,BZ,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Belize,220,BZ,1499,Total Cellular subscribers
Belize,220,BZ,1615,Implicit GDP deflactor at market prices
Belize,220,BZ,1617,Local power: percentage of elected mayors who are female
Belize,220,BZ,1629,Net capital inflow and resource transfers
Belize,220,BZ,1684,"Consumer price index, foods and drinks"
Belize,220,BZ,1690,Proportion of population with advanced HIV infection with access to antirretroviral drugs
Belize,220,BZ,1693,Incidence rate associated with Tuberculosis
Belize,220,BZ,1702,Adolescent birth rate
Belize,220,BZ,1703,Antenatal care coverage (at least one visit and at least four visits)
Belize,220,BZ,1704,Judicial power: percentage of women judges in the highest court or supreme court
Belize,220,BZ,1707,Grwth rate of GDP per person
Belize,220,BZ,1708,Local power: percentage of elected city council members who are female
Belize,220,BZ,1712,Proportion of employed people living below $1 (PPP) per day
Belize,220,BZ,1739,Irrigated area
Belize,220,BZ,1740,Area harvested
Belize,220,BZ,1754,Consumption of electric power
Belize,220,BZ,1755,Installed capacity for producing electricity
Belize,220,BZ,1757,Length of the road network
Belize,220,BZ,1763,ISO 14001-certified enterprises
Belize,220,BZ,1819,Value of exports of goods and services
Belize,220,BZ,1820,Value of imports of goods and service
Belize,220,BZ,1821,Balance on services
Belize,220,BZ,1822,Ratio of net income to exports of goods and services
Belize,220,BZ,1823,Net resource transfers
Belize,220,BZ,1837,Occurrence and impacts of natural disasters
Belize,220,BZ,1869,Agricultural area
Belize,220,BZ,2012,Proportion of terrestrial and marine protected areas
Belize,220,BZ,2013,Proportion of terrestrial protected areas
Belize,220,BZ,2014,Proportion of marine protected areas
Belize,220,BZ,2016,Surface area of Ramsar designated wetlands
Belize,220,BZ,2017,Proportion of total water resources used
Belize,220,BZ,2018,Total marine territorial area
Belize,220,BZ,2019,Fish capture production
Belize,220,BZ,2020,Aquaculture production
Belize,220,BZ,2021,Proportion of land area covered by forest
Belize,220,BZ,2022,Fertilizer use intensity
Belize,220,BZ,2023,Energy intensity of gross domestic product
Belize,220,BZ,2027,"Carbon dioxide (CO2) emissions (Total, per capita and per gross domestic product)"
Belize,220,BZ,2028,Motor-vehicle fleet per capita
Belize,220,BZ,2029,ISO 14001-certified enterprises per billion dollars of GDP
Belize,220,BZ,2030,ISO 14001-certified enterprises by economic activities
Belize,220,BZ,2031,Multilateral environmental agreements
Belize,220,BZ,2035,Country area
Belize,220,BZ,2036,Forest area
Belize,220,BZ,2037,Consumption of all ozone-depleting substances (ODS)
Belize,220,BZ,2038,Fertilizer consumption
Belize,220,BZ,2039,Pesticide consumption
Belize,220,BZ,2040,Energy production
Belize,220,BZ,2041,Energy consumption
Belize,220,BZ,2047,Motor vehicle-fleet
Belize,220,BZ,2054,Area of inland waters
Belize,220,BZ,2061,ODA received in small island developing States (SIDS) as a proportion of their gross national incomes
Belize,220,BZ,2064,Debt service as a percentage of exports of goods and services
Belize,220,BZ,2165,Inbound tourism consumption as a percentage of GDP
Belize,220,BZ,2166,Outbound tourism consumption as a percentage of GDP
Belize,220,BZ,2167,Tourism balance as a percentage of GDP
Belize,220,BZ,2168,International tourism as a percentage of GDP
Belize,220,BZ,2169,Tourism coverage
Belize,220,BZ,2170,Inbound tourism consumption as a percentage of the exports of goods
Belize,220,BZ,2171,Inbound tourism consumption as a percentage of exports of services
Belize,220,BZ,2172,Inbound tourism consumption as a percentage of exports of goods and services
Belize,220,BZ,2173,Inbound tourism consumption as a percentage of total current account credits
Belize,220,BZ,2174,Outbound tourism consumption as a percentage of the imports of goods
Belize,220,BZ,2175,Outbound tourism consumption as a percentage of the imports of services
Belize,220,BZ,2176,Outbound tourism consumption as a percentage of the imports of goods and services
Belize,220,BZ,2177,Outbound tourism consumption as a percentage of total current account debits
Belize,220,BZ,2178,Inbound tourism consumption as a percentage of remittances
Belize,220,BZ,2179,Nominal exchange rate
Belize,220,BZ,2183,Unmet need for family planning
Belize,220,BZ,2187,Maternity in adolescents: Percentage of adolescent women aged 15-19 who are mothers
Belize,220,BZ,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
Belize,220,BZ,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
Belize,220,BZ,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Belize,220,BZ,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Belize,220,BZ,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Belize,220,BZ,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Belize,220,BZ,2209,Annual Gross Domestic Product (GDP) by expenditure at constant prices in dollars
Belize,220,BZ,2210,Rate of growth of Annual Gross Domestic Product (GDP) at constant prices
Belize,220,BZ,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Belize,220,BZ,2212,Share in Annual Gross Domestic Product (GDP) by expenditure at constant prices
Belize,220,BZ,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Belize,220,BZ,2214,Annual Gross Domestic Product (GDP) per capita by expenditure at constant prices in dollars
Belize,220,BZ,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Belize,220,BZ,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Belize,220,BZ,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Belize,220,BZ,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Belize,220,BZ,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Belize,220,BZ,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Belize,220,BZ,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Belize,220,BZ,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Belize,220,BZ,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Belize,220,BZ,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Belize,220,BZ,2260,Terrestrial and marine protected areas
Belize,220,BZ,2261,Terrestrial protected areas
Belize,220,BZ,2262,Protected marine areas
Bermuda,31799,BM,1010,Prison population rate
Bermuda,31799,BM,1381,Fleets of National Flag (thousands of GT)
Bermuda,31799,BM,1382,Fleets of National Flag (thousands of DWT)
Bermuda,31799,BM,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
British Virgin Islands,243,VG,36,"Growth rate of the population, national and by urban and rural areas"
